3-7 18:1w9c_,18,36,2,284.48264,general,0,0,0,135.7044338379,141.0428804645,131.5605125266,145.0342287909,90.4009959397,136.414957287,89.0759212495,89.4821518913,49.0547576748,150.135119247,77.1816874331,78.5702109592,93.72041637,88.1447583666,120.7632095894,137.7144793048,94.4081608566,#N/A,64.2148810974,126.2541121034,162.9490904155,166.7781771672,165.3817236289,162.5415677318,78.9077576833,153.3515956102,210.7733609526,236.3380115434,98.7447464297,87.0179942781,137.7144793048,183.1808008628,86.172114251,129.3666665439,147.5405065356,155.739474404,181.1079324497,72.6265574503,199.5281422193,290.6018967104,25.6842358259,25.7757429996,26.7675209307,25.8980762963,32.1734413891,0,18.92907098,21.6779793878,19.4496340757,20.4512721658,16.456955619,16.9852979436,18.5406627953,19.7409365447,#N/A,22.7002547817,27.6081392533,33.2919593413,29.5390510202,29.8956108458
3-8 18:2w9.12,18,34,2,282.46676,0,0,0,0,15.1086658449,15.6342651582,19.9284911104,21.4452345714,16.3189068654,22.7450695696,14.5763147675,13.9843078199,6.9045935819,19.8157311487,11.7661491418,10.7525513421,21.5853692125,19.1453123288,25.69128618,29.4200118439,20.0262693405,#N/A,13.6832256497,28.2235724449,35.4851042719,36.7599570294,35.0627037377,34.7518997473,12.6292369872,23.5179732225,34.4153991715,38.9522161449,16.2708180218,14.2615946948,29.4200118439,39.8591598515,15.6106885701,23.9685607596,28.8036864022,29.1310935913,40.4963015898,14.5554159857,28.539406644,41.011182941,1.5205605838,1.564964401,1.6594328412,1.6491266043,2.3805587758,0,1.7395442951,2.0463031605,1.8732980924,1.9999455524,1.8216260069,1.8899244253,1.5897449797,1.6944339793,#N/A,1.9762223708,2.7830259923,2.7617299723,2.6013022633,2.6000152933
3-9 18:2w_ i19:0_,18,34,2,282.46676,0,0,0,0,10.2086421791,4.2591237902,3.8724091517,4.3290618822,8.2113010826,4.8726563208,4.187251529,4.2042104036,5.1910174874,5.704467102,3.2809799666,3.4296945173,7.7957169774,7.1401208962,10.3268390506,6.7107238748,7.0437521884,#N/A,5.4712134452,9.3335756231,14.8520697799,15.4380246533,15.445261133,15.1899615281,7.3173832926,13.7921434478,18.1551973067,20.1962459667,4.7145928577,4.0896853113,6.7107238748,10.3440843708,5.2505269992,7.7004766703,12.0673603179,12.6865839557,15.3849180427,6.6455239763,12.4203956434,19.0006493139,0,0,0.5490461608,0.532628317,0.5741735179,0,0.7910559989,0.9213300707,0.8005663295,0.8863028997,0.6241123632,0.6212766864,0.8617730795,0.9132150993,#N/A,0.5497221817,0.862340994,0.8992771,0.8206045196,0.8432335563
"3-11 18:2w6,9",18,34,2,282.46676,fungi,0,0,0,399.9341563911,434.5700519292,602.217583168,692.9584736188,212.0066000277,345.2988745663,334.3710810707,354.3696308411,225.3053445444,656.59861816,323.4031653842,313.0031520752,174.649718834,168.1907762335,201.0755842252,128.9073139075,101.5560237473,#N/A,115.7618633506,140.7351423264,227.048003997,220.9231916026,220.5862769488,219.4405196865,115.0422757503,222.810451493,260.0487793357,280.8150505777,89.259585409,85.4937049876,128.9073139075,165.0248942532,71.1775010025,98.4351855133,82.6918169644,85.6762891459,180.1463860515,73.1036724355,69.6251032168,113.2547893936,2.8196918672,3.0751143676,2.0206449066,1.55839124,3.05739806,0,2.3300692578,2.7436790351,2.5248686518,2.6962637652,2.1580028535,1.7828127487,2.0944616635,2.4710070955,#N/A,7.667602491,12.6771183221,9.2019416881,9.8146771128,9.1904161756
"3-12 18:3w6,9,12",18,32,2,280.45088,0,0,0,0,7.2240855713,8.2346579508,14.2763793533,16.1326713983,6.92994295,9.6610473451,8.6434475962,8.8833371132,4.4574032183,13.7999408539,5.5350766829,5.4979536099,10.8373262656,9.800471997,14.8036728394,11.0974244594,9.7355707195,#N/A,6.8222657582,14.3928302005,25.3469731964,24.5035858828,22.576438465,23.8743233673,6.3630258503,11.5272789984,26.8919351653,26.1990054697,6.1123182028,7.019476633,11.0974244594,14.3518975301,5.0966402491,11.5909822386,8.0264244247,7.6888984908,19.5293740833,6.7300113277,4.7454189388,9.5962689891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,0,0.5080343929,0.3205367472,0.254818149,0.258678735
3-14 cy-19:0,19,38,2,298.50952,Gneg,0,0,0,74.9419718752,78.6227001579,88.5660779579,99.9465959005,73.0128432441,95.9177612073,48.2899998525,49.8386112644,26.764723506,72.2463655159,32.0808596404,31.0298727518,96.137067363,94.8540177755,103.5412107001,159.4483097096,93.7862310665,#N/A,62.6779768284,119.9567691385,107.5144245415,109.4933239628,109.1698727747,105.6901708434,47.8176787839,94.6064510466,94.4342595004,104.958629169,105.4413007316,92.903261531,159.4483097096,212.7435709052,112.8090449503,161.2923564256,106.5792149143,111.4212319719,116.8557760576,50.0245856372,95.1500355295,151.8560403052,26.4302243824,26.5461793373,23.9641056981,22.9925261534,25.5573771037,0,14.3665962985,16.0303541442,14.8216462086,15.1286525784,10.1377816237,10.7071106156,11.6617973324,12.1630066452,#N/A,19.6832121202,23.6551809063,28.8948349038,23.6024341987,24.8405537312
"3-20 18:3w3,6,9",18,32,2,280.45088,fungi,0,0,0,65.4010618267,63.7749516628,99.0270697895,116.3345734021,30.7055414123,50.481730351,97.9853930002,119.4947397737,55.4035287812,145.9226929049,57.9413921696,52.8573714504,13.8060888853,11.6160227776,15.8532608207,10.2742617765,8.0416769259,#N/A,16.1681760343,11.9204326655,25.3240789003,27.3809821489,24.8748297647,26.7912237329,9.4294193337,16.4059452348,29.4958294385,33.0504645811,6.9930354283,7.2057010996,10.2742617765,15.7425151232,5.7685978295,7.3866188355,9.5745565525,10.039586972,17.476210717,7.9113086367,7.6607612195,12.7209492847,0,0,0,0,0,0,0,0,0,0,0.2412884136,0,0,0,#N/A,0,0.8138378238,0.4221329699,0.3875882645,0.3977782622
3-23 20:0,20,40,2,312.5364,0,0,0,0,13.9497179332,11.4257539074,18.4273268851,21.4567126282,12.3127745946,19.3270886352,20.2939747308,17.5674469046,15.8774915009,31.0988303682,15.2368560407,15.2844750643,12.3155765947,10.3255733921,13.5584098256,16.9022375771,12.94236526,#N/A,9.8534996078,14.6059374528,33.6237618195,38.4366183289,32.2383230514,32.200278457,20.2779491567,31.3932820417,27.3010826192,27.8878735557,11.817599387,10.3992829716,16.9022375771,23.9499097296,9.4080191683,14.774002362,21.1869760128,19.6996857362,36.353071454,21.6994027076,22.9917824299,37.7382932946,0,0,0.2010489386,0,0,0,0,0,0,0,0.2212038118,0.2198274061,0.2514733005,0.2427765719,#N/A,1.6355972615,0.3019132613,0.2402309499,0.2199095372,0.2094887379
4-1 21:0_,21,42,2,326.56328,0,0,0,0,2.8837309697,2.6570353465,3.2933387034,3.9630246109,0,3.1957039373,0,0,0,5.0558539307,0,2.4117096061,0,0,2.73816471,3.5293574322,0,#N/A,0,0,3.7930380668,4.1722309833,3.5786297641,3.6037775737,0,4.0855416029,4.2410144003,4.1152636794,2.8462654485,0,3.5293574322,5.1933393085,0,2.7886523243,0,0,3.9053016149,0,0,3.499000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,0,0.3398970837,0.5103493448,0.4480281126,0.3224987979
4-2 20:2_,20,36,2,308.50464,0,0,0,0,8.1142430516,5.7323274602,4.8529722913,5.5992423845,3.6436101508,4.239851322,3.340983232,4.224518032,0,4.3393382679,5.0761469799,2.4622214881,3.3296782524,0,3.4070494316,0,0,#N/A,0,2.9105483115,2.7813163844,0,0,0,0,2.4723483177,3.5052517532,3.0709610219,0,0,0,2.7909755906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,0,0.4882588948,0,0,0
"4-3 20:3w6,9,15",20,34,2,306.48876,0,0,0,0,7.9155446368,8.3243943336,11.6590739941,11.9314326391,6.8150673488,9.8549144566,6.8881285794,7.6019166351,4.4662157166,9.3718484747,4.8267439364,5.2392559673,11.5298979265,10.1345905409,14.2929521379,12.4894785125,9.1857486095,#N/A,6.2439648019,13.2992110338,15.691883935,15.9530954502,13.5363847547,14.8747038656,5.4304010551,8.7079532999,15.5248461153,13.9597714119,8.0266404259,8.6441929823,12.4894785125,16.0990119318,5.2557688104,10.7351453451,5.3513348089,5.2246202479,13.973297565,5.146345656,3.9720673913,8.2976662286,0,0,0,0,0,0,0,0,0,0,0,0.1754935634,0.2021298981,0.2240202164,#N/A,0,0.2788123378,0.3027504122,0.2678933669,0.2927947788
"4-5 20:4w6,9,12,15",20,32,2,304.47288,0,0,0,0,22.2409688744,17.1728225108,19.4179732903,21.3127055142,10.6160602879,17.7739330837,55.737756093,83.7555667059,11.1010205648,30.9091951503,23.1303457671,21.5859290952,11.500168915,11.6478476958,10.6427559933,7.1395482341,10.1244880495,#N/A,6.8540553644,12.4482035245,12.6087893695,12.5952181031,13.4529407548,14.2203337066,5.9738530931,11.9674231672,12.8123622107,13.4238836104,5.7232060425,5.4828110948,7.1395482341,9.8547927643,4.5446646598,8.1861123855,5.6662995021,5.6453603137,9.870845518,3.8379059343,4.4534863841,8.9954826369,0,0,0.212558029,0.218619775,0,0,0,0,0,0,0,0.2038743599,0.211419398,0.2635172755,#N/A,0.5223557017,0.9278765203,0.9461475913,0.8003760827,0.7559873668
4-6 22:0,22,44,2,340.59016,0,0,0,0,21.6118340617,17.6677749186,28.1508819288,32.9690562416,19.7282629812,31.3861855641,33.4821592719,28.7939118125,27.5828455899,56.0280749798,28.2609732598,28.9076695829,20.1813685493,16.3248440477,24.7306916775,27.8369839558,21.5664601304,#N/A,15.2973534954,23.630702805,56.9023315567,64.5146023986,53.7447016335,53.0733465215,51.7714717753,81.5862253155,46.3436542145,44.2229742386,16.568199004,14.123686355,27.8369839558,39.7612750674,15.1651202684,23.9072985952,35.228231957,31.3706523856,54.7078719181,33.4983080301,27.8131972084,47.3144815043,0.982843771,0.8282496787,0.7341341628,0.8852291602,0.9787543963,0,0.9780423985,0.9240119087,0.91515438,0.8304758381,1.1025791739,1.0166901716,0.9251570191,1.1307654645,#N/A,1.9324168659,3.2353921847,3.8550915203,3.5127684613,3.7860035834
"4-7 20:5w3,6,9,12,15",20,30,2,302.457,0,0,0,0,17.9841000468,10.7363031546,5.6551697899,5.1650166549,4.6372491476,6.3046698158,16.5014341402,22.1612997513,4.3077451145,11.8231617679,9.3561735945,9.1594068039,4.5182592776,4.6543305415,4.3639094957,0,3.509439006,#N/A,0,4.6168688997,4.2853859334,4.8717703302,5.1484017308,5.0545176131,0,4.6795102426,4.7388035766,4.2906209182,0,0,0,2.7434500077,3.0855708171,2.3702696237,0,0,3.5022956998,0,0,3.0066792208,0,0,0.4726745294,0.4622227762,0.5167978983,0,0,0,0,0,0.2414872827,0.2599339649,0.2057384642,0.2296161291,#N/A,0,0.2810752189,0.3349339098,0.2393053538,0.2776234826
4-9 23:0_,23,46,2,354.61704,0,0,0,0,4.4957833331,3.9277557841,6.141022555,6.9861041766,3.5104727139,6.0059257207,4.2558921798,4.2804584602,3.0830877764,7.8318422217,4.155182663,4.3094051037,4.226367157,3.4922808445,4.6425302204,4.6162410437,3.8186119736,#N/A,0,4.5450689102,7.2776600582,7.6123475037,6.6525377571,6.2147459664,3.8319092557,6.9487533075,8.7053941606,7.8328906118,3.3733242682,3.1832079514,4.6162410437,6.0551277928,0,4.2384100997,4.3763630305,3.6806754067,5.840650854,2.9070042271,3.0310135179,6.2017355813,0,0,0.2289390096,0.2705198452,0,0,0,0,0,0,0.237361004,0.1871141205,0.2358827795,0.2783022377,#N/A,0,0.5050106941,0.6537108395,0.5152054568,0.5164603481
4-11 24:0,24,48,2,368.64392,0,0,0,0,17.4525270557,14.8950306998,23.8496442827,28.8517838404,16.0059623552,28.727785939,27.3225384518,27.6148294432,19.2534669949,39.8454761788,20.2917719565,23.5274052095,18.0294581164,14.8339106472,23.1475801089,27.2375778419,19.5307103647,#N/A,13.289775491,22.0635477819,39.2119150122,43.8294245936,37.2225856804,36.9113368039,37.8285707319,64.5823094574,42.5449929967,38.1819432777,12.4491998637,11.3546117009,27.2375778419,37.3173490906,13.7908346338,24.4591465574,25.8772785673,22.5758386868,38.1771433138,23.7351412341,18.9141510432,41.4190682982,2.5114790074,2.8075150091,3.1279576478,3.2027831826,3.2319305806,0,1.8222342628,1.6656764507,1.6147599864,1.5524524649,1.4166418382,1.4639831965,1.4595697171,1.7539908946,#N/A,2.785158649,4.2399336095,4.9335019823,4.5351849705,4.7751194555
